Unit Selling Price (RMB/kg),Category Name,Loss Rate (%),Weekday,IsWeekend,Item Name
4.6,Capsicum,9.43,Saturday,True,Green Line Pepper (Bag)
6.8076923076923075,Capsicum,9.43,Saturday,True,Luosi Pepper (Bag)
28.8,Capsicum,9.43,Saturday,True,7 Colour Pepper (2)
4.3500000000000005,Capsicum,9.43,Saturday,True,Ginger And Xiaomijiao Mix (Small Bag)
8.0,Cabbage,9.43,Saturday,True,Zhijiang Qinggengsanhua
2.7,Edible Mushroom,0.0,Saturday,True,Haixian Mushroom (Bunch)
5.34,Edible Mushroom,0.2,Saturday,True,Agaricus Bisporus (Box)
5.8,Capsicum,9.43,Saturday,True,Green And Red Hang Pepper Mix (Bag)
18.415384615384617,Capsicum,9.43,Saturday,True,Red Pepper (2)
5.3,Edible Mushroom,0.84,Saturday,True,Crab Flavor Mushroom And White Mushroom Mix (Box)
8.0,Solanum,6.71,Saturday,True,Round Eggplant (2)
6.0,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
2.92,Edible Mushroom,0.45,Saturday,True,Needle Mushroom (Box)
3.68,Flower/Leaf Vegetables,9.43,Saturday,True,Spinach (Bag)
2.9,Flower/Leaf Vegetables,9.43,Saturday,True,Cabbage Stem (Bag)
4.310526315789474,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Leaf Lettuce (Bag)
3.8157894736842106,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Lettuce (Bag)
3.2,Flower/Leaf Vegetables,10.33,Saturday,True,Xiaoqingcai (1)
6.0,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
11.0,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
5.2,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
10.0,Flower/Leaf Vegetables,6.27,Saturday,True,Garden Chrysanthemum
8.0,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
10.0,Capsicum,6.72,Saturday,True,Green Hot Peppers
7.0,Solanum,6.07,Saturday,True,Eggplant (2)
8.0,Solanum,5.01,Saturday,True,Green Eggplant (1)
12.0,Cabbage,9.26,Saturday,True,Broccoli
21.6,Edible Mushroom,10.8,Saturday,True,Xixia Black Mushroom (1)
19.6,Aquatic Tuberous Vegetables,29.25,Saturday,True,High Melon (1)
5.0,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
11.4,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
4.8,Edible Mushroom,9.14,Saturday,True,Tremella (Flower)
12.0,Aquatic Tuberous Vegetables,16.63,Saturday,True,Red Lotus Root Zone
8.76923076923077,Aquatic Tuberous Vegetables,7.97,Saturday,True,Wild Lotus Root (1)
5.8999999999999995,Edible Mushroom,6.57,Saturday,True,The White Mushroom (Bag)
6.0,Capsicum,5.7,Saturday,True,Wuhu Green Pepper (1)
4.8,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
4.14,Capsicum,9.43,Sunday,True,Ginger And Xiaomijiao Mix (Small Bag)
28.8,Capsicum,9.43,Sunday,True,7 Colour Pepper (2)
5.900000000000001,Edible Mushroom,9.43,Sunday,True,Chinese Caterpillar Fungus Flowers (Bag)
4.6,Capsicum,9.43,Sunday,True,Green Line Pepper (Bag)
4.14,Capsicum,9.43,Sunday,True,Xiaozhoupi (Bag)
10.4,Edible Mushroom,9.43,Sunday,True,Apricot Bao Mushroom (2)
6.66,Capsicum,9.43,Sunday,True,Luosi Pepper (Bag)
8.742857142857144,Cabbage,9.43,Sunday,True,Zhijiang Qinggengsanhua
2.8000000000000003,Edible Mushroom,0.0,Sunday,True,Haixian Mushroom (Bunch)
5.11,Edible Mushroom,0.2,Sunday,True,Agaricus Bisporus (Box)
5.8,Capsicum,9.43,Sunday,True,Green And Red Hang Pepper Mix (Bag)
18.457142857142856,Capsicum,9.43,Sunday,True,Red Pepper (2)
8.0,Solanum,6.71,Sunday,True,Round Eggplant (2)
39.6,Aquatic Tuberous Vegetables,24.05,Sunday,True,Honghu Lotus Root
6.0,Flower/Leaf Vegetables,15.61,Sunday,True,Huangbaicai (2)
2.795744680851064,Edible Mushroom,0.45,Sunday,True,Needle Mushroom (Box)
3.924,Capsicum,9.43,Sunday,True,Millet Pepper (Bag)
2.852,Flower/Leaf Vegetables,9.43,Sunday,True,Cabbage Stem (Bag)
3.466666666666667,Flower/Leaf Vegetables,9.43,Sunday,True,Spinach (Bag)
8.9,Edible Mushroom,0.84,Sunday,True,Crab Flavor Mushroom And White Mushroom Mix (Box)
3.8058823529411767,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Lettuce (Bag)
3.9857142857142858,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Leaf Lettuce (Bag)
21.6,Edible Mushroom,10.8,Sunday,True,Xixia Black Mushroom (1)
6.0,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
11.0,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
5.2,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
7.6,Flower/Leaf Vegetables,13.7,Sunday,True,Caixin
10.0,Capsicum,6.72,Sunday,True,Green Hot Peppers
7.0,Solanum,6.07,Sunday,True,Eggplant (2)
8.0,Solanum,5.01,Sunday,True,Green Eggplant (1)
10.0,Flower/Leaf Vegetables,6.27,Sunday,True,Garden Chrysanthemum
4.8,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
12.0,Cabbage,9.26,Sunday,True,Broccoli
6.0,Capsicum,5.7,Sunday,True,Wuhu Green Pepper (1)
6.8,Edible Mushroom,6.57,Sunday,True,The White Mushroom (Bag)
10.0,Aquatic Tuberous Vegetables,7.97,Sunday,True,Wild Lotus Root (1)
3.2000000000000006,Flower/Leaf Vegetables,10.33,Sunday,True,Xiaoqingcai (1)
5.0,Flower/Leaf Vegetables,2.48,Sunday,True,Wawacai
19.6,Aquatic Tuberous Vegetables,29.25,Sunday,True,High Melon (1)
9.866666666666667,Flower/Leaf Vegetables,8.42,Sunday,True,Hongshujian
11.266666666666667,Edible Mushroom,9.43,Monday,False,Apricot Bao Mushroom (2)
4.4,Capsicum,9.43,Monday,False,Millet Pepper (Bag)
5.300000000000001,Edible Mushroom,9.43,Monday,False,Chinese Caterpillar Fungus Flowers (Bag)
4.4,Capsicum,9.43,Monday,False,Xiaozhoupi (Bag)
4.8,Capsicum,9.43,Monday,False,Green Line Pepper (Bag)
7.125,Capsicum,9.43,Monday,False,Luosi Pepper (Bag)
28.799999999999997,Capsicum,9.43,Monday,False,7 Colour Pepper (2)
4.076470588235294,Capsicum,9.43,Monday,False,Ginger And Xiaomijiao Mix (Small Bag)
9.0,Cabbage,9.43,Monday,False,Zhijiang Qinggengsanhua
2.6666666666666665,Edible Mushroom,0.0,Monday,False,Haixian Mushroom (Bunch)
5.436842105263158,Edible Mushroom,0.2,Monday,False,Agaricus Bisporus (Box)
5.8,Capsicum,9.43,Monday,False,Green And Red Hang Pepper Mix (Bag)
17.914285714285715,Capsicum,9.43,Monday,False,Red Pepper (2)
5.3,Edible Mushroom,0.84,Monday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
8.0,Solanum,6.71,Monday,False,Round Eggplant (2)
36.3,Aquatic Tuberous Vegetables,24.05,Monday,False,Honghu Lotus Root
6.0,Flower/Leaf Vegetables,15.61,Monday,False,Huangbaicai (2)
3.0,Edible Mushroom,0.45,Monday,False,Needle Mushroom (Box)
3.753846153846154,Flower/Leaf Vegetables,9.43,Monday,False,Spinach (Bag)
2.545714285714286,Flower/Leaf Vegetables,9.43,Monday,False,Cabbage Stem (Bag)
4.14,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Leaf Lettuce (Bag)
3.804,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Lettuce (Bag)
3.2,Flower/Leaf Vegetables,10.33,Monday,False,Xiaoqingcai (1)
6.0,Flower/Leaf Vegetables,18.52,Monday,False,Amaranth
11.0,Flower/Leaf Vegetables,13.62,Monday,False,Zhuyecai
5.200000000000001,Flower/Leaf Vegetables,14.43,Monday,False,Shanghaiqing
10.0,Flower/Leaf Vegetables,6.27,Monday,False,Garden Chrysanthemum
5.777777777777778,Flower/Leaf Vegetables,13.7,Monday,False,Caixin
8.0,Solanum,6.07,Monday,False,Eggplant (2)
8.0,Solanum,5.01,Monday,False,Green Eggplant (1)
10.0,Flower/Leaf Vegetables,11.78,Monday,False,Machixian
12.0,Cabbage,9.26,Monday,False,Broccoli
21.6,Edible Mushroom,10.8,Monday,False,Xixia Black Mushroom (1)
19.6,Aquatic Tuberous Vegetables,29.25,Monday,False,High Melon (1)
5.0,Flower/Leaf Vegetables,2.48,Monday,False,Wawacai
12.0,Flower/Leaf Vegetables,8.42,Monday,False,Hongshujian
33.6,Capsicum,5.86,Monday,False,Millet Pepper
12.0,Aquatic Tuberous Vegetables,16.63,Monday,False,Red Lotus Root Zone
10.0,Aquatic Tuberous Vegetables,7.97,Monday,False,Wild Lotus Root (1)
6.8,Edible Mushroom,6.57,Monday,False,The White Mushroom (Bag)
6.0,Capsicum,5.7,Monday,False,Wuhu Green Pepper (1)
4.8,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
28.8,Capsicum,9.43,Tuesday,False,7 Colour Pepper (2)
6.8,Capsicum,9.43,Tuesday,False,Luosi Pepper (Bag)
4.5,Flower/Leaf Vegetables,9.43,Tuesday,False,Yunnan Leaf Lettuce (Bag)
3.6166666666666663,Capsicum,9.43,Tuesday,False,Xiaozhoupi (Bag)
3.6,Flower/Leaf Vegetables,9.43,Tuesday,False,Spinach (Bag)
4.336363636363637,Capsicum,9.43,Tuesday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.588888888888889,Capsicum,9.43,Tuesday,False,Green Line Pepper (Bag)
11.856,Edible Mushroom,9.43,Tuesday,False,Apricot Bao Mushroom (2)
17.246153846153845,Capsicum,9.43,Tuesday,False,Red Pepper (2)
2.2285714285714286,Edible Mushroom,0.0,Tuesday,False,Haixian Mushroom (Bunch)
5.225,Edible Mushroom,0.2,Tuesday,False,Agaricus Bisporus (Box)
5.416666666666667,Capsicum,9.43,Tuesday,False,Green And Red Hang Pepper Mix (Bag)
7.1,Edible Mushroom,0.84,Tuesday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
8.0,Solanum,6.71,Tuesday,False,Round Eggplant (2)
6.0,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
3.0,Edible Mushroom,0.45,Tuesday,False,Needle Mushroom (Box)
3.811111111111111,Flower/Leaf Vegetables,9.43,Tuesday,False,Yunnan Lettuce (Bag)
8.82857142857143,Cabbage,9.43,Tuesday,False,Zhijiang Qinggengsanhua
4.0,Flower/Leaf Vegetables,10.33,Tuesday,False,Xiaoqingcai (1)
2.6866666666666665,Flower/Leaf Vegetables,9.43,Tuesday,False,Cabbage Stem (Bag)
6.8,Edible Mushroom,6.57,Tuesday,False,The White Mushroom (Bag)
7.2,Capsicum,5.7,Tuesday,False,Wuhu Green Pepper (1)
6.0,Flower/Leaf Vegetables,18.52,Tuesday,False,Amaranth
11.0,Flower/Leaf Vegetables,13.62,Tuesday,False,Zhuyecai
5.2,Flower/Leaf Vegetables,14.43,Tuesday,False,Shanghaiqing
10.0,Flower/Leaf Vegetables,6.27,Tuesday,False,Garden Chrysanthemum
7.435294117647059,Flower/Leaf Vegetables,13.7,Tuesday,False,Caixin
8.0,Solanum,6.07,Tuesday,False,Eggplant (2)
8.0,Solanum,5.01,Tuesday,False,Green Eggplant (1)
8.666666666666666,Flower/Leaf Vegetables,11.78,Tuesday,False,Machixian
21.6,Edible Mushroom,10.8,Tuesday,False,Xixia Black Mushroom (1)
4.8,Aquatic Tuberous Vegetables,5.54,Tuesday,False,Net Lotus Root (1)
19.6,Aquatic Tuberous Vegetables,29.25,Tuesday,False,High Melon (1)
5.0,Flower/Leaf Vegetables,2.48,Tuesday,False,Wawacai
13.0,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
33.6,Capsicum,5.86,Tuesday,False,Millet Pepper
10.0,Capsicum,10.18,Tuesday,False,Luosi Pepper
12.0,Aquatic Tuberous Vegetables,16.63,Tuesday,False,Red Lotus Root Zone
10.0,Aquatic Tuberous Vegetables,7.97,Tuesday,False,Wild Lotus Root (1)
12.0,Cabbage,9.26,Tuesday,False,Broccoli
3.921951219512195,Flower/Leaf Vegetables,9.43,Wednesday,False,Spinach (Bag)
5.9,Edible Mushroom,9.43,Wednesday,False,Chinese Caterpillar Fungus Flowers (Bag)
4.166666666666667,Capsicum,9.43,Wednesday,False,Xiaozhoupi (Bag)
4.8,Capsicum,9.43,Wednesday,False,Green Line Pepper (Bag)
7.35,Capsicum,9.43,Wednesday,False,Luosi Pepper (Bag)
28.8,Capsicum,9.43,Wednesday,False,7 Colour Pepper (2)
4.5,Capsicum,9.43,Wednesday,False,Ginger And Xiaomijiao Mix (Small Bag)
5.8,Capsicum,9.43,Wednesday,False,Green And Red Hang Pepper Mix (Bag)
9.0,Cabbage,9.43,Wednesday,False,Zhijiang Qinggengsanhua
2.878571428571429,Flower/Leaf Vegetables,9.43,Wednesday,False,Cabbage Stem (Bag)
5.590909090909091,Edible Mushroom,0.2,Wednesday,False,Agaricus Bisporus (Box)
8.9,Edible Mushroom,0.84,Wednesday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
3.0,Edible Mushroom,0.45,Wednesday,False,Needle Mushroom (Box)
2.8000000000000003,Edible Mushroom,0.0,Wednesday,False,Haixian Mushroom (Bunch)
4.235294117647059,Flower/Leaf Vegetables,9.43,Wednesday,False,Yunnan Leaf Lettuce (Bag)
13.0,Edible Mushroom,9.43,Wednesday,False,Apricot Bao Mushroom (2)
3.838461538461538,Flower/Leaf Vegetables,9.43,Wednesday,False,Yunnan Lettuce (Bag)
17.29,Capsicum,9.43,Wednesday,False,Red Pepper (2)
7.2,Capsicum,5.7,Wednesday,False,Wuhu Green Pepper (1)
4.0,Flower/Leaf Vegetables,10.33,Wednesday,False,Xiaoqingcai (1)
21.6,Edible Mushroom,10.8,Wednesday,False,Xixia Black Mushroom (1)
6.0,Flower/Leaf Vegetables,18.52,Wednesday,False,Amaranth
5.8,Flower/Leaf Vegetables,15.25,Wednesday,False,Yunnan Shengcai
12.0,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
10.0,Flower/Leaf Vegetables,6.27,Wednesday,False,Garden Chrysanthemum
8.0,Flower/Leaf Vegetables,13.7,Wednesday,False,Caixin
8.0,Solanum,6.07,Wednesday,False,Eggplant (2)
5.2,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
12.0,Cabbage,9.26,Wednesday,False,Broccoli
4.8,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
19.6,Aquatic Tuberous Vegetables,29.25,Wednesday,False,High Melon (1)
5.0,Flower/Leaf Vegetables,2.48,Wednesday,False,Wawacai
13.0,Flower/Leaf Vegetables,8.42,Wednesday,False,Hongshujian
10.0,Aquatic Tuberous Vegetables,7.97,Wednesday,False,Wild Lotus Root (1)
6.8,Edible Mushroom,6.57,Wednesday,False,The White Mushroom (Bag)
10.0,Flower/Leaf Vegetables,11.78,Wednesday,False,Machixian
4.5,Capsicum,9.43,Thursday,False,Luosi Pepper (Bag)
3.822222222222222,Flower/Leaf Vegetables,9.43,Thursday,False,Spinach (Bag)
4.5,Capsicum,9.43,Thursday,False,Millet Pepper (Bag)
7.0,Flower/Leaf Vegetables,10.34,Thursday,False,Ice Grass (Box)
5.9,Edible Mushroom,9.43,Thursday,False,Chinese Caterpillar Fungus Flowers (Bag)
5.8,Capsicum,9.43,Thursday,False,Xiaozhoupi (Bag)
26.883333333333336,Capsicum,9.43,Thursday,False,7 Colour Pepper (2)
2.630769230769231,Edible Mushroom,0.0,Thursday,False,Haixian Mushroom (Bunch)
13.0,Edible Mushroom,9.43,Thursday,False,Apricot Bao Mushroom (2)
8.875,Cabbage,9.43,Thursday,False,Zhijiang Qinggengsanhua
3.5,Flower/Leaf Vegetables,9.43,Thursday,False,Cabbage Stem (Bag)
5.033333333333333,Edible Mushroom,0.2,Thursday,False,Agaricus Bisporus (Box)
19.0,Capsicum,9.43,Thursday,False,Red Pepper (2)
8.9,Edible Mushroom,0.84,Thursday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
2.8666666666666667,Edible Mushroom,0.45,Thursday,False,Needle Mushroom (Box)
4.5,Capsicum,9.43,Thursday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.5,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Leaf Lettuce (Bag)
4.0,Flower/Leaf Vegetables,10.33,Thursday,False,Xiaoqingcai (1)
7.2,Capsicum,5.7,Thursday,False,Wuhu Green Pepper (1)
3.0999999999999996,Flower/Leaf Vegetables,9.43,Thursday,False,Yunnan Lettuce (Bag)
21.6,Edible Mushroom,10.8,Thursday,False,Xixia Black Mushroom (1)
5.8,Flower/Leaf Vegetables,15.25,Thursday,False,Yunnan Shengcai
5.2,Flower/Leaf Vegetables,14.43,Thursday,False,Shanghaiqing
8.0,Solanum,6.07,Thursday,False,Eggplant (2)
12.0,Cabbage,9.26,Thursday,False,Broccoli
4.8,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
10.0,Flower/Leaf Vegetables,6.27,Thursday,False,Garden Chrysanthemum
5.0,Flower/Leaf Vegetables,2.48,Thursday,False,Wawacai
14.0,Flower/Leaf Vegetables,8.42,Thursday,False,Hongshujian
10.0,Capsicum,10.18,Thursday,False,Luosi Pepper
12.0,Aquatic Tuberous Vegetables,16.63,Thursday,False,Red Lotus Root Zone
10.0,Aquatic Tuberous Vegetables,7.97,Thursday,False,Wild Lotus Root (1)
6.8,Edible Mushroom,6.57,Thursday,False,The White Mushroom (Bag)
19.6,Aquatic Tuberous Vegetables,29.25,Thursday,False,High Melon (1)
4.5,Capsicum,9.43,Friday,False,Millet Pepper (Bag)
7.2,Capsicum,5.7,Friday,False,Wuhu Green Pepper (1)
4.0,Flower/Leaf Vegetables,10.33,Friday,False,Xiaoqingcai (1)
3.9,Flower/Leaf Vegetables,9.43,Friday,False,Yunnan Lettuce (Bag)
4.38,Flower/Leaf Vegetables,9.43,Friday,False,Yunnan Leaf Lettuce (Bag)
3.04,Flower/Leaf Vegetables,9.43,Friday,False,Spinach (Bag)
5.416666666666667,Capsicum,9.43,Friday,False,Xiaozhoupi (Bag)
4.1,Edible Mushroom,6.57,Friday,False,The White Mushroom (Bag)
28.8,Capsicum,9.43,Friday,False,7 Colour Pepper (2)
11.844444444444443,Edible Mushroom,9.43,Friday,False,Apricot Bao Mushroom (2)
5.493333333333333,Edible Mushroom,0.2,Friday,False,Agaricus Bisporus (Box)
19.0,Capsicum,9.43,Friday,False,Red Pepper (2)
2.7777777777777777,Edible Mushroom,0.45,Friday,False,Needle Mushroom (Box)
2.76,Edible Mushroom,0.0,Friday,False,Haixian Mushroom (Bunch)
5.8,Capsicum,9.43,Friday,False,Green Line Pepper (Bag)
10.0,Aquatic Tuberous Vegetables,7.97,Friday,False,Wild Lotus Root (1)
9.0,Cabbage,9.43,Friday,False,Zhijiang Qinggengsanhua
10.0,Capsicum,10.18,Friday,False,Luosi Pepper
21.6,Edible Mushroom,10.8,Friday,False,Xixia Black Mushroom (1)
6.0,Flower/Leaf Vegetables,18.52,Friday,False,Amaranth
6.599999999999999,Flower/Leaf Vegetables,15.25,Friday,False,Yunnan Shengcai
10.0,Flower/Leaf Vegetables,13.62,Friday,False,Zhuyecai
5.2,Flower/Leaf Vegetables,14.43,Friday,False,Shanghaiqing
10.0,Flower/Leaf Vegetables,6.27,Friday,False,Garden Chrysanthemum
8.0,Flower/Leaf Vegetables,13.7,Friday,False,Caixin
12.0,Aquatic Tuberous Vegetables,16.63,Friday,False,Red Lotus Root Zone
10.0,Flower/Leaf Vegetables,11.78,Friday,False,Machixian
12.0,Cabbage,9.26,Friday,False,Broccoli
4.8,Aquatic Tuberous Vegetables,5.54,Friday,False,Net Lotus Root (1)
19.6,Aquatic Tuberous Vegetables,29.25,Friday,False,High Melon (1)
5.0,Flower/Leaf Vegetables,2.48,Friday,False,Wawacai
14.0,Flower/Leaf Vegetables,8.42,Friday,False,Hongshujian
8.0,Solanum,6.07,Friday,False,Eggplant (2)
16.0,Flower/Leaf Vegetables,16.8,Saturday,True,Sophora Japonica
4.5,Capsicum,9.43,Saturday,True,Millet Pepper (Bag)
5.900000000000001,Edible Mushroom,9.43,Saturday,True,Chinese Caterpillar Fungus Flowers (Bag)
6.5,Capsicum,9.43,Saturday,True,Xiaozhoupi (Bag)
8.45,Capsicum,9.43,Saturday,True,Green Line Pepper (Bag)
28.8,Capsicum,9.43,Saturday,True,7 Colour Pepper (2)
4.5,Capsicum,9.43,Saturday,True,Ginger And Xiaomijiao Mix (Small Bag)
13.0,Edible Mushroom,9.43,Saturday,True,Apricot Bao Mushroom (2)
2.6,Edible Mushroom,0.0,Saturday,True,Haixian Mushroom (Bunch)
3.5,Flower/Leaf Vegetables,9.43,Saturday,True,Cabbage Stem (Bag)
5.8,Edible Mushroom,0.2,Saturday,True,Agaricus Bisporus (Box)
5.8,Capsicum,9.43,Saturday,True,Green And Red Hang Pepper Mix (Bag)
19.0,Capsicum,9.43,Saturday,True,Red Pepper (2)
8.9,Edible Mushroom,0.84,Saturday,True,Crab Flavor Mushroom And White Mushroom Mix (Box)
2.811764705882353,Edible Mushroom,0.45,Saturday,True,Needle Mushroom (Box)
3.9,Flower/Leaf Vegetables,9.43,Saturday,True,Spinach (Bag)
8.892857142857142,Cabbage,9.43,Saturday,True,Zhijiang Qinggengsanhua
3.9,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Lettuce (Bag)
4.5,Flower/Leaf Vegetables,9.43,Saturday,True,Yunnan Leaf Lettuce (Bag)
7.199999999999999,Capsicum,5.7,Saturday,True,Wuhu Green Pepper (1)
4.0,Flower/Leaf Vegetables,10.33,Saturday,True,Xiaoqingcai (1)
6.0,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
8.0,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
5.2,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
12.0,Flower/Leaf Vegetables,6.27,Saturday,True,Garden Chrysanthemum
9.0,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
12.0,Flower/Leaf Vegetables,7.61,Saturday,True,Muercai
8.0,Solanum,6.07,Saturday,True,Eggplant (2)
6.8,Flower/Leaf Vegetables,11.78,Saturday,True,Machixian
21.6,Edible Mushroom,10.8,Saturday,True,Xixia Black Mushroom (1)
4.8,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
5.0,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
14.0,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
10.0,Capsicum,10.18,Saturday,True,Luosi Pepper
12.0,Aquatic Tuberous Vegetables,16.63,Saturday,True,Red Lotus Root Zone
10.0,Aquatic Tuberous Vegetables,7.97,Saturday,True,Wild Lotus Root (1)
6.8,Edible Mushroom,6.57,Saturday,True,The White Mushroom (Bag)
12.0,Cabbage,9.26,Saturday,True,Broccoli
3.95,Flower/Leaf Vegetables,9.43,Sunday,True,Spinach (Bag)
4.5,Capsicum,9.43,Sunday,True,Millet Pepper (Bag)
5.900000000000001,Edible Mushroom,9.43,Sunday,True,Chinese Caterpillar Fungus Flowers (Bag)
7.5,Capsicum,9.43,Sunday,True,Xiaozhoupi (Bag)
8.3,Capsicum,9.43,Sunday,True,Green Line Pepper (Bag)
7.5,Capsicum,9.43,Sunday,True,Luosi Pepper (Bag)
28.8,Capsicum,9.43,Sunday,True,7 Colour Pepper (2)
4.5,Capsicum,9.43,Sunday,True,Ginger And Xiaomijiao Mix (Small Bag)
3.465,Flower/Leaf Vegetables,9.43,Sunday,True,Cabbage Stem (Bag)
12.820689655172414,Edible Mushroom,9.43,Sunday,True,Apricot Bao Mushroom (2)
9.0,Cabbage,9.43,Sunday,True,Zhijiang Qinggengsanhua
5.4,Edible Mushroom,0.2,Sunday,True,Agaricus Bisporus (Box)
5.142857142857143,Capsicum,9.43,Sunday,True,Green And Red Hang Pepper Mix (Bag)
19.0,Capsicum,9.43,Sunday,True,Red Pepper (2)
8.9,Edible Mushroom,0.84,Sunday,True,Crab Flavor Mushroom And White Mushroom Mix (Box)
2.888888888888889,Edible Mushroom,0.45,Sunday,True,Needle Mushroom (Box)
4.468181818181818,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Leaf Lettuce (Bag)
16.0,Flower/Leaf Vegetables,16.8,Sunday,True,Sophora Japonica
3.9,Flower/Leaf Vegetables,9.43,Sunday,True,Yunnan Lettuce (Bag)
2.727272727272727,Edible Mushroom,0.0,Sunday,True,Haixian Mushroom (Bunch)
7.2,Capsicum,5.7,Sunday,True,Wuhu Green Pepper (1)
4.0,Flower/Leaf Vegetables,10.33,Sunday,True,Xiaoqingcai (1)
6.0,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
8.0,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
5.2,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
9.0,Flower/Leaf Vegetables,13.7,Sunday,True,Caixin
12.0,Flower/Leaf Vegetables,7.61,Sunday,True,Muercai
8.0,Solanum,6.07,Sunday,True,Eggplant (2)
10.0,Flower/Leaf Vegetables,11.78,Sunday,True,Machixian
12.0,Cabbage,9.26,Sunday,True,Broccoli
21.6,Edible Mushroom,10.8,Sunday,True,Xixia Black Mushroom (1)
19.6,Aquatic Tuberous Vegetables,29.25,Sunday,True,High Melon (1)
5.0,Flower/Leaf Vegetables,2.48,Sunday,True,Wawacai
14.0,Flower/Leaf Vegetables,8.42,Sunday,True,Hongshujian
85.6,Flower/Leaf Vegetables,16.89,Sunday,True,Huanghuacai
10.0,Capsicum,10.18,Sunday,True,Luosi Pepper
12.0,Aquatic Tuberous Vegetables,16.63,Sunday,True,Red Lotus Root Zone
10.0,Aquatic Tuberous Vegetables,7.97,Sunday,True,Wild Lotus Root (1)
4.8,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
6.8,Edible Mushroom,6.57,Sunday,True,The White Mushroom (Bag)
28.8,Capsicum,9.43,Monday,False,7 Colour Pepper (2)
7.5,Capsicum,9.43,Monday,False,Luosi Pepper (Bag)
4.5,Capsicum,9.43,Monday,False,Millet Pepper (Bag)
5.9,Edible Mushroom,9.43,Monday,False,Chinese Caterpillar Fungus Flowers (Bag)
4.5,Capsicum,9.43,Monday,False,Ginger And Xiaomijiao Mix (Small Bag)
4.0,Flower/Leaf Vegetables,9.43,Monday,False,Spinach (Bag)
6.68,Capsicum,9.43,Monday,False,Xiaozhoupi (Bag)
12.653333333333334,Edible Mushroom,9.43,Monday,False,Apricot Bao Mushroom (2)
5.8,Capsicum,9.43,Monday,False,Green And Red Hang Pepper Mix (Bag)
3.5,Flower/Leaf Vegetables,9.43,Monday,False,Cabbage Stem (Bag)
5.8,Edible Mushroom,0.2,Monday,False,Agaricus Bisporus (Box)
21.6,Capsicum,9.43,Monday,False,Red Pepper (2)
8.9,Edible Mushroom,0.84,Monday,False,Crab Flavor Mushroom And White Mushroom Mix (Box)
30.24,Aquatic Tuberous Vegetables,24.05,Monday,False,Honghu Lotus Root
2.630769230769231,Edible Mushroom,0.0,Monday,False,Haixian Mushroom (Bunch)
4.5,Flower/Leaf Vegetables,9.43,Monday,False,Yunnan Leaf Lettuce (Bag)
7.2,Cabbage,9.43,Monday,False,Zhijiang Qinggengsanhua
